mmsi,vessel_name,imo,call_sign,vessel_type,length,width,draft,cargo,transceiver_class
368221890,NAUTILIS,IMO0000000,WDM6068,37.0,17.0,5.0,4.0,52.0,B
368222000,CALIFORNIA HORIZON,IMO7739193,WYB6335,30.0,25.0,7.0,4.0,30.0,A
368222010,GG,IMO0000000,WDM6081,37.0,27.0,6.0,4.0,52.0,B
368222090,SOJOURN,IMO0000000,WDM6092,37.0,9.0,2.0,4.0,52.0,B
368222160,SALLY LAPEYRE,IMO1313275,WDM6099,57.0,227.0,22.0,2.9,57.0,A
368222210,FLIRTIN WITH TIME,IMO0000000,WDM6104,36.0,15.0,5.0,4.0,52.0,B
368222260,,,WDM6110,0.0,15.0,4.0,0.0,90.0,A
368222310,BAIT & STITCH,IMO0000000,WDM6114,37.0,10.0,4.0,4.0,52.0,B
368222350,VIDA BOA,IMO0000000,WDM6118,36.0,16.0,8.0,4.0,52.0,B
368222460,BLUE AGAVE,IMO0000000,WDM6132,37.0,13.0,7.0,4.0,52.0,B
368222530,SUGAR CITY II,IMO0000000,,37.0,15.0,4.0,4.0,52.0,B
368222710,CYLON,IMO0000000,,36.0,15.0,8.0,4.0,52.0,B
368222740,PAMET,IMO0000000,WDM6164,30.0,14.0,5.0,4.0,52.0,B
368222770,KEALA,IMO0000000,WDM6168,36.0,14.0,10.0,4.0,52.0,B
368222780,CAPE COD,IMO0000000,WDM6169,37.0,12.0,4.0,4.0,52.0,B
368222890,GREEN WAVE,,WDM6181,57.0,24.0,10.0,0.0,57.0,A
368222930,SHILLELAGH,IMO0000000,WDM6184,37.0,14.0,4.0,4.0,52.0,B
368223120,CAPT SILVER,IMO0000000,WDM6203,30.0,0.0,0.0,4.0,52.0,B
368223280,CONSTELLATION,,WDM6221,33.0,23.0,8.0,0.0,33.0,A
368223330,INCONCEIVABLE,IMO0000000,WDM6226,37.0,11.0,4.0,4.0,52.0,B
368223490,POUR VOUS,,,37.0,19.0,6.0,2.0,37.0,A
368223520,NO LIMITS,IMO0000000,,37.0,17.0,6.0,4.0,52.0,B
368223620,KAI,IMO0000000,WDM6254,37.0,14.0,4.0,4.0,52.0,B
368223870,MAHALO REWARDS,IMO0000000,WDM6283,37.0,15.0,5.0,4.0,52.0,B
368223930,SAGA,IMO0000000,WDM6288,36.0,12.0,4.0,4.0,52.0,B
368224110,ZOE,IMO0000000,,36.0,12.0,3.0,4.0,52.0,B
368224160,LEVIATHAN,IMO7517739,WDM6315,20.0,60.0,16.0,0.0,20.0,A
368224220,C TRUC NO. 7,IMO8123509,WDM6321,70.0,56.0,12.0,3.0,70.0,A
368224370,BLUE WAVE,IMO0000000,WDM6344,37.0,15.0,5.0,4.0,52.0,B
368224560,QUANTO E DOLCE,IMO0000000,WDM6364,37.0,13.0,4.0,4.0,52.0,B
368224680,SIENA SUN,IMO0000000,,36.0,10.0,5.0,4.0,52.0,B
368224740,LYNNE M. ROSE,IMO9753179,WDM6380,57.0,219.0,28.0,10.7,57.0,A
368224820,DOLPHIN BOY,IMO0000000,WDM6386,36.0,12.0,4.0,4.0,52.0,B
368224850,COURAGEOUS,IMO9891555,WDM6391,65.0,43.0,12.0,3.0,65.0,A
368225120,DEJA VU,IMO0000000,,36.0,15.0,4.0,4.0,52.0,B
368225180,KNIGHT SWAN,IMO0000000,WDM6427,37.0,19.0,5.0,4.0,52.0,B
368225320,HALEY MICHELLE,,WDM6444,57.0,20.0,7.0,3.0,57.0,A
368225360,SV BRIOCHE,IMO0000000,WDM6455,36.0,12.0,4.0,4.0,52.0,B
368225790,MARY PATRICIA,IMO1048576,WDM6500,57.0,20.0,7.0,0.0,57.0,A
368225820,EASYB,IMO0000000,WDM6502,37.0,0.0,0.0,4.0,52.0,B
368225830,MAROLA,IMO0000000,WDM6503,37.0,15.0,5.0,4.0,52.0,B
368225870,AUDIT SEA,IMO0000000,WDM6509,37.0,18.0,6.0,4.0,52.0,B
368225950,M/Y DOZER II,IMO0000000,WDM6519,37.0,26.0,6.0,4.0,52.0,B
368226270,PROBABILTY,,WDM6562,37.0,37.0,8.0,2.1,37.0,A
368226320,LADY LILY,IMO0000000,WDM6566,30.0,25.0,8.0,4.0,52.0,B
368226540,ASTRA CASTRA,IMO0000000,WDM6593,37.0,11.0,4.0,4.0,52.0,B
368226740,MISS JOSIE,IMO0000000,WDM6614,37.0,16.0,10.0,4.0,52.0,B
368226810,LA VAGABUNDA,IMO0000000,,37.0,12.0,4.0,4.0,52.0,B
368227050,QORI INTI,IMO0000000,WDM6651,36.0,15.0,8.0,4.0,52.0,B
368227160,NORDIC STAR,IMO0000000,WDM6664,37.0,18.0,20.0,4.0,52.0,B
368227820,MISS WRENN,IMO180000000,WDM6736,23.0,20.0,8.0,4.0,23.0,A
368227860,LUCKY 7,IMO0000000,WDM6740,37.0,23.0,6.0,4.0,52.0,B
368228270,KNOT ZEN,IMO0000000,WDM6784,37.0,25.0,6.0,4.0,52.0,B
368228320,MR TRACY,IMO0000000,WDM6794,37.0,11.0,4.0,4.0,52.0,B
368228540,CUORE E MARI,IMO0000000,,37.0,18.0,5.0,4.0,52.0,B
368228590,THE IMPLICATION,IMO0000000,,37.0,18.0,4.0,4.0,52.0,B
368228610,DEMETER,IMO0000000,WDM6824,36.0,17.0,5.0,4.0,52.0,B
368228720,3 LIL BIRDS,IMO0000000,WDM6836,36.0,18.0,5.0,4.0,52.0,B
368228790,MARIEL,IMO0000000,WDM6846,36.0,14.0,7.0,4.0,52.0,B
368228980,JOYFUL,IMO0000000,WDM6869,37.0,9.0,3.0,4.0,52.0,B
368229090,TRANQUILA,IMO0000000,WDM6890,36.0,13.0,4.0,4.0,52.0,B
368229350,TOVA,IMO0000000,WDM6924,37.0,0.0,0.0,4.0,52.0,B
368229440,ADELE,IMO0000000,WDM6934,37.0,17.0,4.0,4.0,52.0,B
368229610,RIPPLE AFFECT,IMO0000000,WDM6956,37.0,18.0,6.0,4.0,52.0,B
368229640,INTEGRITY,IMO0000000,WDM6959,30.0,28.0,9.0,4.0,52.0,B
368229680,CRUSTACEAN,IMO0000000,,37.0,13.0,4.0,4.0,52.0,B
368229980,DRACARYS,IMO0000000,WDM6999,36.0,16.0,8.0,4.0,52.0,B
368229990,BLUEPRINT,IMO0000000,WDM7000,37.0,16.0,6.0,4.0,52.0,B
368230000,ODYSSEA GOLD,IMO9558555,WDE8097,90.0,57.0,14.0,4.1,36.0,A
368230010,CAPTAIN WALTER,IMO1321262,WDM7001,0.0,18.0,8.0,0.0,57.0,A
368230090,EDELWEISS,IMO0000000,WDM7011,37.0,12.0,6.0,4.0,52.0,B
368230140,MOROSAO,IMO0000000,WDM7015,36.0,17.0,5.0,4.0,52.0,B
368230230,RAGGED ISLAND,IMO0000000,WDM7023,36.0,13.0,4.0,4.0,52.0,B
368230570,STORM,IMO0000000,WDM7060,36.0,10.0,3.0,4.0,52.0,B
368230610,CA'D'ZAN,IMO0000000,WDM7067,37.0,26.0,6.0,4.0,52.0,B
368230630,BIG BLUE,IMO0000000,WDM7069,37.0,20.0,6.0,4.0,52.0,B
368230810,CHUCK B,,,0.0,0.0,0.0,0.0,0.0,A
368230820,GO EXPLORER,IMO9469405,WDM7092,70.0,46.0,11.0,3.1,70.0,A
368230830,WEEKS 189,,WDM7095,0.0,46.0,15.0,0.0,0.0,A
368230870,BIG E,IMO0000000,WDM7099,37.0,20.0,6.0,4.0,52.0,B
368231080,NORTHERN STAR,IMO0000000,WDM7121,37.0,12.0,4.0,4.0,52.0,B
368231390,CAPT JOSEPH BISSO,,WDM7154,52.0,30.0,11.0,0.0,52.0,A
368231440,MERIDIAN,IMO0000000,WDM7159,37.0,13.0,4.0,4.0,52.0,B
368231830,COASTAL,IMO0000000,WDM7202,37.0,92.0,21.0,4.0,52.0,B
368231870,PEGASUS,IMO0000000,WDM7206,37.0,6.0,4.0,4.0,52.0,B
368231890,PEGASUS,IMO0000000,WDM7209,36.0,16.0,10.0,4.0,52.0,B
368232030,RANGER,,WDM7226,33.0,30.0,12.0,0.0,33.0,A
368232270,FLORA,IMO0000000,WDM7255,36.0,12.0,4.0,4.0,52.0,B
368232490,BELOW THE LINE,IMO0000000,WDM7275,36.0,13.0,4.0,4.0,52.0,B
368232580,HAMMER,IMO0000000,WDM7284,36.0,12.0,3.0,4.0,52.0,B
368232640,CULLPRIT,IMO0000000,,36.0,11.0,3.0,4.0,52.0,B
368233010,AIMLESS,IMO0000000,WDM7239,37.0,14.0,4.0,4.0,52.0,B
368233070,WHILE ONE,IMO0000000,WDM7336,36.0,14.0,8.0,4.0,52.0,B
368233230,SEA BISCUIT,IMO0000000,WDM7355,37.0,12.0,7.0,4.0,52.0,B
368233430,MERCENARIA,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
368233450,MER SEA,IMO0000000,WDM7377,37.0,10.0,4.0,4.0,52.0,B
368233490,MULBERRY,,WDM7381,52.0,18.0,7.0,0.0,52.0,A
368233530,WARRIOR,IMO0000000,WDM7384,36.0,13.0,6.0,4.0,52.0,B
368233680,SEA DRAGON,IMO0000000,,37.0,18.0,5.0,4.0,52.0,B
368234060,IRON BARK,IMO0000000,WDM7445,36.0,9.0,3.0,4.0,52.0,B
368234090,LIONS DEN,,WDM7448,37.0,38.0,8.0,0.0,37.0,A
368234140,JACK,IMO0000000,WDM7453,37.0,20.0,6.0,4.0,52.0,B
368234160,IWA,IMO0000000,WDM7455,37.0,14.0,8.0,4.0,52.0,B
368234270,OCEAN OBSERVER,IMO0000000,WDM7465,37.0,16.0,6.0,4.0,52.0,B
368234430,LADI,,WDM7479,0.0,27.0,8.0,0.0,52.0,A
368234460,JAMES K,IMO1320811,WDM7482,0.0,24.0,9.0,0.0,0.0,A
368234630,SIGNED OUT,IMO0000000,WDM7501,37.0,17.0,5.0,4.0,52.0,B
368234660,NANTUCKET,IMO0000000,WDM7506,37.0,16.0,4.0,4.0,52.0,B
368234720,SEA TIGER,IMO0000000,WDM7513,37.0,0.0,0.0,4.0,52.0,B
368235150,PRIME 11,IMO0000000,WDM7558,37.0,14.0,5.0,4.0,52.0,B
368235240,SEA CANDY,IMO0000000,WDM7566,37.0,12.0,3.0,4.0,52.0,B
368235330,TWO TICKETS,IMO0000000,WDM7574,37.0,12.0,7.0,4.0,52.0,B
368235570,OCEAN QUEEN,,WDM7599,30.0,26.0,9.0,0.0,30.0,A
368235610,BANKSY,IMO0000000,WDM7602,36.0,13.0,7.0,4.0,52.0,B
368235760,DELTA LINDSEY,IMO9612105,WDL9582,31.0,30.0,12.0,5.8,31.0,A
368235810,ORION,IMO0000000,WDM7622,36.0,13.0,4.0,4.0,52.0,B
368235930,UNBELIEVABLE,IMO0000000,WDM7635,37.0,13.0,2.0,4.0,52.0,B
368236020,CARE BEAR,IMO0000000,WDM7644,37.0,29.0,7.0,4.0,52.0,B
368236120,KIMBERLY  GRACE,IMO0000040,WDM7657,90.0,34.0,10.0,2.4,90.0,A
368236130,G,,WDM7658,37.0,23.0,6.0,0.0,37.0,A
368236230,MUDD TUG 4,IMO0000000,WDM7669,31.0,8.0,4.0,4.0,52.0,B
368236280,WAYNE B SMITH,IMO1190882,WDM7678,52.0,17.0,7.0,0.0,52.0,A
368236370,TALISMAN,IMO0000000,WDM7687,36.0,13.0,2.0,4.0,52.0,B
368236380,C DREAMS,IMO0000000,WDM7688,37.0,14.0,10.0,4.0,52.0,B
368236420,ABIGAIL,IMO0000000,WDM7694,37.0,13.0,5.0,4.0,52.0,B
368236480,SAPPHIRE SOL,IMO0000000,WDM7700,36.0,12.0,6.0,4.0,52.0,B
368236560,MISS LINDA,IMO0000000,WDM7707,38.0,23.0,7.0,4.0,52.0,B
368236580,GERALD SMITH,,WDM7712,52.0,18.0,7.0,2.6,52.0,A
368236750,ATHENA,,WDM7733,52.0,26.0,10.0,5.2,52.0,A
368236870,BUSYLIVIN,IMO0000000,WDM7744,36.0,12.0,7.0,4.0,52.0,B
368237000,CAYO LARGO,IMO9535113,WDE5350,60.0,50.0,14.0,2.1,60.0,A
368237050,NUBE AZUL,IMO0000000,WDM7764,36.0,15.0,8.0,4.0,52.0,B
368237080,JOHNNY O,,WDM7769,0.0,15.0,6.0,0.0,33.0,A
368237160,RYAN JAMES,,WDM7777,52.0,26.0,12.0,2.7,57.0,A
368237190,GO CRUSADER,IMO9622655,WDM7781,70.0,55.0,15.0,5.3,70.0,A
368237220,HFL MARINER,,WDM7784,57.0,55.0,14.0,3.7,52.0,A
368237340,EMILY WEBBER,,WDM7797,52.0,26.0,10.0,3.1,31.0,A
368237580,NERO,IMO0000000,WDM7824,37.0,18.0,11.0,4.0,52.0,B
368237610,MA CHERIE,IMO0000000,WDM7826,37.0,15.0,4.0,4.0,52.0,B
368237860,OUR JOURNEY CONTINUE,IMO0000000,,37.0,20.0,6.0,4.0,52.0,B
368237970,TUG LIFE,IMO0000000,WDM7861,37.0,9.0,3.0,4.0,52.0,B
368238240,ESCAPADES,IMO0000000,WDM7889,37.0,13.0,4.0,4.0,52.0,B
368238310,GRATEFUL,IMO0000000,WDM7895,37.0,14.0,4.0,4.0,52.0,B
368238390,SOLEIL,IMO0000000,SOLEIL,37.0,21.0,6.0,4.0,52.0,B
368238510,ANDARE,IMO0000000,WDM7921,37.0,25.0,6.0,4.0,52.0,B
368238870,SV SUPERNOVA,IMO0000000,,36.0,14.0,8.0,4.0,52.0,B
368239110,GANDY DANCER,IMO123456789,CZA2084,37.0,18.0,6.0,2.0,37.0,A
368239150,ROCCO,,WDM7986,40.0,8.0,3.0,0.0,40.0,A
368239220,RHYTHM,IMO0000000,WDM7992,37.0,14.0,3.0,4.0,52.0,B
368239230,VALHALLA,IMO0000000,,36.0,13.0,6.0,4.0,52.0,B
368239240,BON ECHO,IMO0000000,WDM7994,36.0,12.0,4.0,4.0,52.0,B
368239330,SPIRIT QUEST,IMO0000000,WDM8007,37.0,13.0,5.0,4.0,52.0,B
368239350,RUBY,IMO0000000,,37.0,8.0,3.0,4.0,52.0,B
368239440,MISTER ED,,WDM8019,80.0,60.0,22.0,0.0,52.0,A
368239450,SOLO ON THE SOUND,IMO0000000,WDM8020,37.0,9.0,3.0,4.0,52.0,B
368239580,KATHRYN,IMO0000000,WDM8032,36.0,11.0,4.0,4.0,52.0,B
368239680,ALRITA,,WAH9458,30.0,20.0,6.0,2.4,30.0,A
368239870,JULIANNE,IMO0000000,WDM8064,37.0,27.0,7.0,4.0,52.0,B
368239920,NAUTI NITES,IMO0000000,WDM8070,37.0,16.0,8.0,4.0,52.0,B
368239930,AMOREENA,IMO0000000,WDM8071,37.0,9.0,2.0,4.0,52.0,B
368240000,DOVE,IMO9205809,WDC6228,90.0,85.0,19.0,6.7,90.0,A
368240990,SPECTACULAR,IMO0000000,WDM8187,36.0,12.0,4.0,4.0,52.0,B
368241040,WESTERN SKIES,IMO0000000,WDM8191,37.0,14.0,8.0,4.0,52.0,B
368241270,SV AWAY TO ME,IMO0000000,WDM8217,36.0,16.0,8.0,4.0,52.0,B
368241370,OPEN SEA,IMO0000000,WDM8226,30.0,25.0,7.0,4.0,52.0,B
368241390,JEANNIETINI,,WDM8228,37.0,30.0,7.0,1.7,37.0,A
368241480,AHAVA,IMO0000000,WDM8238,37.0,0.0,0.0,4.0,52.0,B
368241640,WAYFINDER,IMO0000000,WDM8252,36.0,14.0,6.0,4.0,52.0,B
368242010,BLUE TRITON,IMO0000000,WDM8291,37.0,33.0,9.0,4.0,52.0,B
368242030,CARMEN LEE,IMO1321929,WDM8294,60.0,61.0,15.0,0.0,60.0,A
368242390,OLD HICKORY,,WDM8339,52.0,24.0,10.0,3.4,52.0,A
368242650,PUROSANGUE,IMO0000000,WDM8366,37.0,26.0,6.0,4.0,52.0,B
368242740,ELISA,IMO0000000,WDM8377,37.0,17.0,6.0,4.0,52.0,B
368242770,EMILIE REECE,,WDM8380,52.0,26.0,10.0,2.9,57.0,A
368242780,MAHALO,IMO0000000,WDM8382,36.0,12.0,4.0,4.0,52.0,B
368243320,M.A.R.S. LOKI,,WDM8328,52.0,33.0,9.0,0.0,52.0,A
368243370,SEVEN THUNDERS,IMO0000000,WDM8448,37.0,0.0,0.0,4.0,52.0,B
368243490,OHIO,IMO100529829,WDM8463,31.0,52.0,14.0,3.4,31.0,A
368243510,TIN MAN,IMO0000000,,37.0,0.0,0.0,4.0,52.0,B
368243680,BLUE HOUR,IMO0000000,WDM8485,37.0,8.0,3.0,4.0,52.0,B
368244180,,,,57.0,25.0,11.0,0.0,57.0,A
368244410,INTO THE BLUE,IMO0000000,WDM8561,36.0,9.0,4.0,4.0,52.0,B
368244690,LONG TIME,IMO0000000,WDM8590,36.0,10.0,4.0,4.0,52.0,B
368244850,DROP A LINE,IMO0000000,WDM8608,37.0,13.0,3.0,4.0,52.0,B
368245060,PERFECT WORLD,IMO0000000,WDM8633,37.0,16.0,4.0,4.0,52.0,B
368245430,,,,0.0,0.0,0.0,0.0,0.0,A
368245570,INKED MERMAID,IMO0000000,WDM8685,37.0,13.0,6.0,4.0,52.0,B
368245860,DRURY LEGACY,IMO0000000,WDM8716,30.0,28.0,8.0,4.0,52.0,B
368247000,INTEGRITY,IMO9369394,WDD7905,31.0,41.0,12.0,6.9,57.0,A
368248000,KRISTIN FAGAN,IMO9191515,WCY2612,90.0,61.0,13.0,4.3,0.0,A
368251000,SEA TRADER,IMO7517698,WDE7566,30.0,84.0,18.0,4.7,30.0,A
368268000,GRAND BAROSSA,IMO0000000,V7CK8,37.0,27.0,7.0,4.0,52.0,B
368293000,ALASKA OCEAN,IMO8030477,KRCT,30.0,114.0,18.0,3.6,30.0,A
368302000,4 SEASONS,IMO0000000,WDJ9288,37.0,16.0,0.0,4.0,52.0,B
368311000,MISS TAMMY,,WDG2944,60.0,27.0,6.0,4.0,69.0,A
368315000,DA BAIT,IMO0000000,WDM2698,37.0,19.0,6.0,4.0,52.0,B
368335000,MR STEVEN MCCALL,IMO974446500,WDM3600,40.0,60.0,11.0,3.9,40.0,A
368351000,IVER FOSS,IMO7638478,WYE6442,31.0,29.0,9.0,3.9,31.0,A
368380000,ALYESKA,IMO7437783,WCX8749,30.0,37.0,9.0,4.0,30.0,A
368394000,RAPTURE,IMO0000000,WDM3526,37.0,16.0,5.0,4.0,52.0,B
368396216,SEASTREAK NEW JERSEY,IMO9099344,WDE4029,40.0,44.0,12.0,0.0,40.0,A
368400000,DINO CHOUEST,IMO9382853,WHAE,90.0,106.0,21.0,8.5,79.0,A
368413000,COURAGE,IMO9369409,WDE3893,31.0,41.0,12.0,6.9,57.0,A
368414100,JUDY S,IMO0000000,WYP3141,30.0,18.0,6.0,4.0,52.0,B
368417000,T/T CYNDERELLA,IMO0000000,WDL3380,37.0,10.0,3.0,4.0,52.0,B
368422000,ANDREA CHOUEST,IMO9515840,WDE4574,90.0,84.0,18.0,6.2,70.0,A
368424000,CROSBY GUARDIAN,IMO9572288,WDH3357,31.0,36.0,12.0,3.4,52.0,A
368438000,CROSBY RELIANT,IMO9571181,WDH3355,31.0,36.0,12.0,3.4,31.0,A
368445000,OVERSEAS NIKISKI,IMO9353577,WDBH,80.0,183.0,32.0,12.2,80.0,A
368446000,GULF MAIDEN,IMO7049627,WY4017,30.0,19.0,6.0,4.0,30.0,A
368456000,ELLA G,IMO9529695,WDE9523,90.0,85.0,18.0,6.2,52.0,A
368465000,JONATHAN ROZIER,IMO9273454,WOAF,90.0,63.0,16.0,4.9,70.0,A
368468000,LOIS ANN L MORAN,IMO9415777,WDE9542,31.0,36.0,10.0,5.0,57.0,A
368469816,,,,37.0,25.0,8.0,4.0,52.0,A
368473000,LIBERTY PRIDE,IMO9448114,KRAU,70.0,199.0,32.0,10.0,70.0,A
368477000,KAPENA RAYMOND ALAPA,IMO9816866,WDK4948,32.0,37.0,11.0,5.0,32.0,A
368481000,SP AMBER,IMO9423138,WDE2808,31.0,33.0,12.0,5.1,50.0,A
368485000,INGRID,IMO9529889,WDF2598,90.0,84.0,18.0,6.2,70.0,A
368492000,ESCAPE,IMO0000000,WDM7045,36.0,13.0,3.0,4.0,52.0,B
368502516,SHELF ACHIEVER,IMO0001242,WDF4620,60.0,37.0,9.0,0.0,60.0,A
368504000,CAPTAIN DANN,IMO7367251,WBH6425,31.0,29.0,8.0,3.6,39.0,A
368508000,GENIE LAB,IMO9564310,WPAG,90.0,79.0,18.0,4.9,70.0,A
368515000,ACHIEVEMENT,IMO9542568,WDF2728,31.0,41.0,12.0,5.9,57.0,A
368528000,SHEARWATER,IMO8993966,WDF5838,90.0,33.0,11.0,3.0,33.0,A
368542000,NEPTUNE,IMO8860406,WCT5064,31.0,30.0,9.0,3.8,31.0,A
368555000,ARCTIC STORM,IMO8720113,WTQ5896,30.0,101.0,14.0,6.4,30.0,A
368584000,HARVEY SPIRIT,IMO9388106,WDD4830,90.0,85.0,18.0,5.0,90.0,A
368589000,OVERSEAS CASCADE,IMO9475935,WOAG,80.0,183.0,32.0,12.2,80.0,A
368591000,PRESIDENT,IMO8616922,WRYD,70.0,275.0,39.0,12.5,52.0,B
368609000,ADVENTURE,IMO7613698,WDJ3353,30.0,24.0,7.0,4.0,30.0,A
368612000,RICH PASSAGE 1,,WDF4649,60.0,22.0,8.0,4.0,40.0,A
368613000,OLIVIA CANDIES,IMO9399595,WDD9233,90.0,61.0,13.0,4.6,52.0,B
368615000,NICKI CANDIES,IMO9517795,WDE5761,90.0,86.0,18.0,6.2,90.0,A
368641000,IVORY LADY,IMO0000000,WDK7274,37.0,31.0,8.0,4.0,52.0,B
368644000,FORTE,IMO9529982,WDF3163,31.0,51.0,15.0,6.1,31.0,A
368661000,HIGH COTTON,IMO0000000,WDJ8756,37.0,14.0,4.0,4.0,52.0,B
368681000,L/B PAUL,IMO8770704,WDE6198,90.0,40.0,25.0,2.3,30.0,A
368683000,CHARLESTON,,WDF6331,90.0,73.0,14.0,4.0,99.0,A
368707000,WATSON,IMO9112727,NHLS,70.0,289.0,32.0,10.4,35.0,A
368720000,USAV MG HENRY KNOX,,ADTG,90.0,25.0,8.0,4.0,31.0,A
368727000,USAV CHARLES P GROSS,,ADSV,90.0,78.0,18.0,4.0,79.0,A
368728000,CW3 HAROLD C CLINGER,,AAED,90.0,76.0,8.0,4.0,0.0,A
368729000,USAV GEN B SOMERVELL,,AAEE,90.0,76.0,8.0,4.0,35.0,A
368731000,CG FRANK DREW,IMO9177258,NKDL,90.0,53.0,10.0,2.4,90.0,A
368732000,CG JOSHUA APPLEBY,IMO9177246,NJTH,90.0,53.0,10.0,2.4,90.0,A
368756000,HURLEY,,AEDT,90.0,25.0,8.0,4.0,33.0,A
368765000,USS CURTIS WILBUR,,NCDW,90.0,139.0,8.0,4.0,0.0,A
368766000,USAV GEN FRANK S BES,,AAEC,90.0,76.0,8.0,4.0,0.0,A
368777000,CG JAMES RANKIN,IMO9177234,NUVD,90.0,53.0,10.0,2.4,35.0,A
368779000,USS ESSEX,,NESX,90.0,225.0,8.0,4.0,0.0,A
368806000,LTG WILLIAM B BUNKER,,AAEF,90.0,76.0,18.0,4.0,35.0,A
368817000,COMFORT,IMO7390478,NCOM,90.0,262.0,8.0,4.0,58.0,A
368850000,CAPE INSCRIPTION,IMO7390105,WSCJ,70.0,208.0,31.0,9.8,70.0,A
368856000,CG SPAR,IMO9257838,NJAR,90.0,68.0,14.0,4.4,99.0,A
368857000,CG MAPLE,IMO9258208,NWBE,90.0,68.0,14.0,4.4,55.0,A
368872000,US WARSHIP 22,,,35.0,129.0,32.0,0.0,35.0,A
368888000,BURLINGTON,IMO9757773,NBLN,35.0,103.0,28.0,3.5,35.0,A
368922000,CAPE DUCATO,IMO7208297,WMHF,70.0,207.0,29.0,9.6,70.0,A
368926001,POTTER,,AERY,90.0,71.0,0.0,4.0,33.0,A
368926014,USS GABRIELLE GIFFOR,,NGBG,90.0,117.0,8.0,4.0,40.0,A
368926035,KIMMSWICK,,AENA,33.0,25.0,8.0,4.0,33.0,A
368926038,CHANNAHON,,AEOG,52.0,25.0,8.0,4.0,52.0,A
368926043,BETTENDORF,,AEPU,90.0,25.0,8.0,4.0,31.0,A
368926067,46NS1501,,,35.0,12.0,8.0,4.0,52.0,B
368926068,H R SPIES,,AESJ,33.0,25.0,8.0,4.0,33.0,A
368926074,SPENCER F BAIRD,,,0.0,29.0,10.0,0.0,0.0,A
368926257,SDTS EDD-964,IMO0000000,,35.0,172.0,16.0,4.0,52.0,B
368926258,CATLETT,,AESZ,33.0,19.0,7.0,0.0,33.0,A
368926261,SEAFIGHTER,IMO0000111,WDD6410,49.0,0.0,0.0,4.0,49.0,A
368926285,USACE EWELL,,AELQ,49.0,19.0,7.0,0.0,49.0,A
368926288,SURVEY VESSEL GRAHAM,IMO0000000,AEQE,33.0,9.0,3.0,0.0,0.0,B
368926293,PATTERSON,IMO0000000,AMMD,33.0,8.0,3.0,4.0,52.0,B
368926296,US GOVT VESSEL,,NIPL,0.0,0.0,0.0,0.0,0.0,A
368926299,MINNEAPOLIS ST PAUL,,LCS 21,35.0,0.0,0.0,0.0,35.0,A
368926303,USNS WESTWIND,IMO9472359,NWES,99.0,76.0,17.0,4.3,99.0,A
368926317,USNS NEWPORT,IMO9851098,NNPT,35.0,103.0,29.0,3.5,35.0,A
368926485,JOHN LEWIS,IMO9812626,NJLS,80.0,228.0,33.0,9.0,80.0,A
368926529,NOMAD,IMO9759379,NNAD,40.0,52.0,9.0,2.0,40.0,A
368926530,RANGER,IMO9842231,NRGR,40.0,57.0,10.0,3.0,40.0,A
368926638,YT810,IMO9912323,YT810,52.0,30.0,10.0,5.5,52.0,A
368926689,STORM PETREL,IMO0000000,WTEJ,59.0,15.0,6.0,4.0,52.0,B
368926695,DAYDREAMER IV,IMO0000000,,37.0,22.0,5.0,4.0,52.0,B
368941000,CG ABBIE BURGESS,IMO9155602,NVAF,90.0,53.0,10.0,2.4,55.0,A
368949000,PACIFIC TRACKER,IMO6507921,WQVZ,99.0,203.0,23.0,10.0,99.0,A
368952000,CAPE TEXAS,IMO7602247,WSDG,70.0,193.0,27.0,8.6,75.0,A
368954410,B E LINDHOLM,IMO8402773,WCY9878,90.0,90.0,16.0,6.1,33.0,A
368958000,US GOV VESSEL  -----,,NBAT---,0.0,0.0,0.0,0.0,0.0,A
368975000,CG KATHERINE WALKER,IMO9155597,NKFW,90.0,53.0,10.0,2.4,55.0,A
368988000,USS VICKSBURG,,NVMS,90.0,173.0,16.0,4.0,70.0,A
368989000,POLLUX,IMO7319632,NMVG,90.0,288.0,32.0,10.6,35.0,A
368991000,BELLATRIX,IMO7236153,NHLL,90.0,288.0,32.0,10.6,70.0,A
368992000,ALGOL,IMO7303205,NAMW,90.0,288.0,32.0,10.6,70.0,A
369008000,ELIZABETH ANNE,IMO9787510,WDI5309,31.0,30.0,8.0,4.0,52.0,A
369010000,TEXAS,,WDA4978,90.0,89.0,20.0,4.0,33.0,A
369015000,MISS GRACIE,IMO8968428,WAFE,60.0,51.0,9.0,1.9,60.0,A
369020000,TINA PYNE,IMO9758959,WDI5698,31.0,41.0,13.0,4.0,57.0,A
369037000,TEXAS,IMO9704788,KTEO,80.0,183.0,8.0,4.0,80.0,A
369040000,AMERICAN ENDURANCE,IMO9759886,KAED,80.0,25.0,8.0,4.0,80.0,A
369042000,AMERICAN FREEDOM,IMO9759898,KAFK,80.0,25.0,8.0,4.0,80.0,A
369043000,AMERICAN LIBERTY,IMO9763851,KLIO,80.0,25.0,8.0,4.0,80.0,A
369045000,HARVEY STONE,IMO9752577,WHSO,90.0,64.0,8.0,4.0,38.0,A
369050000,STIM STAR III,IMO9274991,WDA7484,90.0,79.0,17.0,5.7,70.0,A
369070000,ALAKAI,IMO9328912,WDI8094,60.0,106.0,23.0,3.6,40.0,A
